#frequency	V(inoise)	V(onoise)
	1.288250e-002	2.574794e-008	3.278002e-006
	1.318257e-002	2.515845e-008	3.326880e-006
	1.348963e-002	2.458261e-008	3.374592e-006
	1.380384e-002	2.402008e-008	3.420959e-006
	1.412538e-002	2.347057e-008	3.465795e-006
	1.445440e-002	2.293374e-008	3.508910e-006
	1.479108e-002	2.240931e-008	3.550110e-006
	1.513561e-002	2.189698e-008	3.589202e-006
	1.548817e-002	2.139646e-008	3.625990e-006
	1.584893e-002	2.090747e-008	3.660284e-006
	1.621810e-002	2.042975e-008	3.691899e-006
	1.659587e-002	1.996303e-008	3.720657e-006
	1.698244e-002	1.950704e-008	3.746390e-006
	1.737801e-002	1.906154e-008	3.768943e-006
	1.778279e-002	1.862628e-008	3.788177e-006
	1.819701e-002	1.820102e-008	3.803970e-006
	1.862087e-002	1.778553e-008	3.816219e-006
	1.905461e-002	1.737958e-008	3.824844e-006
	1.949845e-002	1.698295e-008	3.829786e-006
	1.995262e-002	1.659542e-008	3.831013e-006
	2.041738e-002	1.621677e-008	3.828513e-006
	2.089296e-002	1.584680e-008	3.822303e-006
	2.137962e-002	1.548532e-008	3.812422e-006
	2.187762e-002	1.513212e-008	3.798935e-006
	2.238721e-002	1.478700e-008	3.781927e-006
	2.290868e-002	1.444980e-008	3.761505e-006
	2.344229e-002	1.412031e-008	3.737797e-006
	2.398833e-002	1.379836e-008	3.710945e-006
	2.454709e-002	1.348378e-008	3.681108e-006
	2.511886e-002	1.317640e-008	3.648455e-006
	2.570396e-002	1.287605e-008	3.613167e-006
	2.630268e-002	1.258256e-008	3.575431e-006
	2.691535e-002	1.229579e-008	3.535439e-006
	2.754229e-002	1.201557e-008	3.493384e-006
	2.818383e-002	1.174176e-008	3.449461e-006
	2.884032e-002	1.147420e-008	3.403864e-006
	2.951209e-002	1.121276e-008	3.356780e-006
	3.019952e-002	1.095729e-008	3.308394e-006
	3.090295e-002	1.070765e-008	3.258885e-006
	3.162278e-002	1.046372e-008	3.208422e-006
	3.235937e-002	1.022536e-008	3.157170e-006
	3.311311e-002	9.992437e-009	3.105281e-006
	3.388442e-002	9.764833e-009	3.052901e-006
	3.467369e-002	9.542426e-009	3.000165e-006
	3.548134e-002	9.325095e-009	2.947200e-006
	3.630781e-002	9.112725e-009	2.894122e-006
	3.715352e-002	8.905200e-009	2.841039e-006
	3.801894e-002	8.702411e-009	2.788049e-006
	3.890451e-002	8.504250e-009	2.735241e-006
	3.981072e-002	8.310609e-009	2.682698e-006
	4.073803e-002	8.121385e-009	2.630493e-006
	4.168694e-002	7.936479e-009	2.578691e-006
	4.265795e-002	7.755791e-009	2.527351e-006
	4.365158e-002	7.579223e-009	2.476526e-006
	4.466836e-002	7.406683e-009	2.426261e-006
	4.570882e-002	7.238078e-009	2.376596e-006
	4.677351e-002	7.073317e-009	2.327567e-006
	4.786301e-002	6.912315e-009	2.279203e-006
	4.897788e-002	6.754984e-009	2.231530e-006
	5.011872e-002	6.601240e-009	2.184569e-006
	5.128614e-002	6.451003e-009	2.138338e-006
	5.248075e-002	6.304191e-009	2.092852e-006
	5.370318e-002	6.160726e-009	2.048121e-006
	5.495409e-002	6.020533e-009	2.004155e-006
	5.623413e-002	5.883536e-009	1.960958e-006
	5.754399e-002	5.749663e-009	1.918535e-006
	5.888437e-002	5.618842e-009	1.876886e-006
	6.025596e-002	5.491004e-009	1.836014e-006
	6.165950e-002	5.366081e-009	1.795914e-006
	6.309573e-002	5.244006e-009	1.756585e-006
	6.456542e-002	5.124714e-009	1.718021e-006
	6.606934e-002	5.008143e-009	1.680218e-006
	6.760830e-002	4.894229e-009	1.643169e-006
	6.918310e-002	4.782913e-009	1.606865e-006
	7.079458e-002	4.674135e-009	1.571301e-006
	7.244360e-002	4.567838e-009	1.536466e-006
	7.413102e-002	4.463964e-009	1.502351e-006
	7.585776e-002	4.362460e-009	1.468947e-006
	7.762471e-002	4.263270e-009	1.436243e-006
	7.943282e-002	4.166343e-009	1.404229e-006
	8.128305e-002	4.071626e-009	1.372895e-006
	8.317638e-002	3.979070e-009	1.342229e-006
	8.511380e-002	3.888625e-009	1.312220e-006
	8.709636e-002	3.800244e-009	1.282858e-006
	8.912509e-002	3.713878e-009	1.254130e-006
	9.120108e-002	3.629484e-009	1.226025e-006
	9.332543e-002	3.547015e-009	1.198533e-006
	9.549926e-002	3.466428e-009	1.171642e-006
	9.772372e-002	3.387681e-009	1.145340e-006
	1.000000e-001	3.310731e-009	1.119616e-006
	1.023293e-001	3.235537e-009	1.094459e-006
	1.047129e-001	3.162061e-009	1.069858e-006
	1.071519e-001	3.090262e-009	1.045802e-006
	1.096478e-001	3.020103e-009	1.022280e-006
	1.122018e-001	2.951547e-009	9.992816e-007
	1.148154e-001	2.884557e-009	9.767955e-007
	1.174898e-001	2.819097e-009	9.548116e-007
	1.202264e-001	2.755134e-009	9.333194e-007
	1.230269e-001	2.692633e-009	9.123088e-007
	1.258925e-001	2.631561e-009	8.917698e-007
	1.288250e-001	2.571886e-009	8.716925e-007
	1.318257e-001	2.513577e-009	8.520671e-007
	1.348963e-001	2.456601e-009	8.328842e-007
	1.380384e-001	2.400930e-009	8.141342e-007
	1.412538e-001	2.346534e-009	7.958080e-007
	1.445440e-001	2.293383e-009	7.778966e-007
	1.479108e-001	2.241451e-009	7.603912e-007
	1.513561e-001	2.190709e-009	7.432828e-007
	1.548817e-001	2.141131e-009	7.265632e-007
	1.584893e-001	2.092691e-009	7.102238e-007
	1.621810e-001	2.045363e-009	6.942566e-007
	1.659587e-001	1.999122e-009	6.786534e-007
	1.698244e-001	1.953943e-009	6.634063e-007
	1.737801e-001	1.909804e-009	6.485078e-007
	1.778279e-001	1.866680e-009	6.339502e-007
	1.819701e-001	1.824549e-009	6.197262e-007
	1.862087e-001	1.783390e-009	6.058285e-007
	1.905461e-001	1.743180e-009	5.922501e-007
	1.949845e-001	1.703898e-009	5.789841e-007
	1.995262e-001	1.665524e-009	5.660237e-007
	2.041738e-001	1.628038e-009	5.533624e-007
	2.089296e-001	1.591420e-009	5.409937e-007
	2.137962e-001	1.555651e-009	5.289113e-007
	2.187762e-001	1.520712e-009	5.171090e-007
	2.238721e-001	1.486587e-009	5.055809e-007
	2.290868e-001	1.453255e-009	4.943210e-007
	2.344229e-001	1.420701e-009	4.833237e-007
	2.398833e-001	1.388908e-009	4.725834e-007
	2.454709e-001	1.357860e-009	4.620946e-007
	2.511886e-001	1.327540e-009	4.518521e-007
	2.570396e-001	1.297932e-009	4.418506e-007
	2.630268e-001	1.269023e-009	4.320852e-007
	2.691535e-001	1.240797e-009	4.225509e-007
	2.754229e-001	1.213240e-009	4.132430e-007
	2.818383e-001	1.186338e-009	4.041568e-007
	2.884032e-001	1.160078e-009	3.952878e-007
	2.951209e-001	1.134447e-009	3.866317e-007
	3.019952e-001	1.109431e-009	3.781841e-007
	3.090295e-001	1.085020e-009	3.699411e-007
	3.162278e-001	1.061200e-009	3.618985e-007
	3.235937e-001	1.037961e-009	3.540525e-007
	3.311311e-001	1.015291e-009	3.463993e-007
	3.388442e-001	9.931792e-010	3.389355e-007
	3.467369e-001	9.716160e-010	3.316573e-007
	3.548134e-001	9.505912e-010	3.245615e-007
	3.630781e-001	9.300949e-010	3.176449e-007
	3.715352e-001	9.101182e-010	3.109044e-007
	3.801894e-001	8.906522e-010	3.043369e-007
	3.890451e-001	8.716883e-010	2.979395e-007
	3.981072e-001	8.532187e-010	2.917097e-007
	4.073803e-001	8.352355e-010	2.856447e-007
	4.168694e-001	8.177315e-010	2.797420e-007
	4.265795e-001	8.006999e-010	2.739995e-007
	4.365158e-001	7.841340e-010	2.684148e-007
	4.466836e-001	7.680279e-010	2.629859e-007
	4.570882e-001	7.523757e-010	2.577108e-007
	4.677351e-001	7.371722e-010	2.525878e-007
	4.786301e-001	7.224124e-010	2.476151e-007
	4.897788e-001	7.080919e-010	2.427913e-007
	5.011872e-001	6.942064e-010	2.381150e-007
	5.128614e-001	6.807522e-010	2.335849e-007
	5.248075e-001	6.677262e-010	2.291999e-007
	5.370318e-001	6.551253e-010	2.249591e-007
	5.495409e-001	6.429471e-010	2.208616e-007
	5.623413e-001	6.311895e-010	2.169067e-007
	5.754399e-001	6.198507e-010	2.130940e-007
	5.888437e-001	6.089295e-010	2.094229e-007
	6.025596e-001	5.984249e-010	2.058933e-007
	6.165950e-001	5.883364e-010	2.025049e-007
	6.309573e-001	5.786638e-010	1.992579e-007
	6.456542e-001	5.694072e-010	1.961522e-007
	6.606934e-001	5.605673e-010	1.931882e-007
	6.760830e-001	5.521447e-010	1.903662e-007
	6.918310e-001	5.441406e-010	1.876866e-007
	7.079458e-001	5.365565e-010	1.851500e-007
	7.244360e-001	5.293938e-010	1.827571e-007
	7.413102e-001	5.226545e-010	1.805086e-007
	7.585776e-001	5.163405e-010	1.784053e-007
	7.762471e-001	5.104541e-010	1.764480e-007
